order_id,order_timestamp,sku_id,quantity,tote_id,side_id,section
501839,2025-10-09 11:37:05,101872,1,A017-AA-012,A017,A017-AA
501840,2025-10-09 12:09:05,100431,6,A014-AJ-053,A014,A014-AJ
501840,2025-10-09 12:09:05,100019,2,A015-AE-043,A015,A015-AE
501841,2025-10-09 12:18:05,100612,3,A013-AB-043,A013,A013-AB
501841,2025-10-09 12:18:05,100001,6,A020-AB-053,A020,A020-AB
501842,2025-10-09 12:28:05,100045,2,A015-AB-022,A015,A015-AB
501842,2025-10-09 12:28:05,100000,4,A007-AH-042,A007,A007-AH
501843,2025-10-09 13:02:05,101267,2,A007-AF-042,A007,A007-AF
501843,2025-10-09 13:02:05,100001,4,A020-AB-053,A020,A020-AB
501843,2025-10-09 13:02:05,100001,4,A020-AB-053,A020,A020-AB
501843,2025-10-09 13:02:05,100001,1,A020-AB-053,A020,A020-AB
501844,2025-10-09 13:04:05,100043,2,A019-AB-053,A019,A019-AB
501845,2025-10-09 14:04:05,100012,5,A017-AF-013,A017,A017-AF
501846,2025-10-09 14:12:05,100199,1,A010-AC-032,A010,A010-AC
501846,2025-10-09 14:12:05,100078,2,A019-AC-023,A019,A019-AC
501847,2025-10-09 14:16:05,100000,1,A007-AH-042,A007,A007-AH
501847,2025-10-09 14:16:05,100000,2,A007-AH-042,A007,A007-AH
501848,2025-10-09 14:16:05,103185,1,A010-AA-002,A010,A010-AA
501849,2025-10-09 14:26:05,103006,2,A010-AI-003,A010,A010-AI
501850,2025-10-09 14:41:05,100910,1,A013-AB-002,A013,A013-AB
501850,2025-10-09 14:41:05,100004,2,A010-AF-011,A010,A010-AF
501850,2025-10-09 14:41:05,100010,1,A020-AH-002,A020,A020-AH
501851,2025-10-09 14:54:05,101612,2,A016-AD-003,A016,A016-AD
501852,2025-10-09 14:57:05,100003,2,A008-AI-022,A008,A008-AI
501852,2025-10-09 14:57:05,101970,1,A010-AJ-001,A010,A010-AJ
501852,2025-10-09 14:57:05,100167,1,A013-AD-043,A013,A013-AD
501852,2025-10-09 14:57:05,100000,1,A007-AH-042,A007,A007-AH
501852,2025-10-09 14:57:05,100019,1,A015-AE-043,A015,A015-AE
501853,2025-10-09 15:35:05,100000,2,A007-AH-042,A007,A007-AH
501854,2025-10-09 16:00:05,100002,2,A017-AJ-033,A017,A017-AJ
501855,2025-10-09 16:50:05,100002,1,A017-AJ-033,A017,A017-AJ
501855,2025-10-09 16:50:05,100022,1,A017-AC-011,A017,A017-AC
501856,2025-10-09 17:08:05,100000,4,A007-AH-042,A007,A007-AH
501856,2025-10-09 17:08:05,100005,1,A008-AB-013,A008,A008-AB
501856,2025-10-09 17:08:05,100000,1,A007-AH-042,A007,A007-AH
501856,2025-10-09 17:08:05,100018,1,A006-AJ-013,A006,A006-AJ
501856,2025-10-09 17:08:05,100003,1,A008-AI-022,A008,A008-AI
501856,2025-10-09 17:08:05,100080,3,A001-AB-031,A001,A001-AB
501857,2025-10-09 17:30:05,100000,3,A007-AH-042,A007,A007-AH
501857,2025-10-09 17:30:05,100000,1,A007-AH-042,A007,A007-AH
501857,2025-10-09 17:30:05,100194,1,A010-AJ-023,A010,A010-AJ
501858,2025-10-09 17:54:05,100296,2,A003-AJ-031,A003,A003-AJ
501858,2025-10-09 17:54:05,100172,2,A005-AE-013,A005,A005-AE
501859,2025-10-09 18:23:05,103174,1,A015-AB-021,A015,A015-AB
501860,2025-10-09 19:26:05,100003,1,A008-AI-022,A008,A008-AI
501860,2025-10-09 19:26:05,100012,1,A017-AF-013,A017,A017-AF
501861,2025-10-09 19:29:05,100016,5,A019-AH-022,A019,A019-AH
501862,2025-10-09 19:55:05,100135,2,A012-AJ-003,A012,A012-AJ
501862,2025-10-09 19:55:05,100014,1,A003-AA-053,A003,A003-AA
501862,2025-10-09 19:55:05,100902,2,A003-AE-002,A003,A003-AE
501863,2025-10-09 20:19:05,101513,1,A001-AJ-022,A001,A001-AJ
501863,2025-10-09 20:19:05,100008,2,A011-AH-022,A011,A011-AH
501863,2025-10-09 20:19:05,100110,1,A009-AJ-003,A009,A009-AJ
501864,2025-10-09 21:48:05,100002,1,A017-AJ-033,A017,A017-AJ
501864,2025-10-09 21:48:05,101389,2,A018-AF-051,A018,A018-AF
501865,2025-10-09 22:32:05,100003,4,A008-AI-022,A008,A008-AI
501866,2025-10-09 23:44:05,100002,2,A017-AJ-033,A017,A017-AJ
501866,2025-10-09 23:44:05,100382,2,A016-AJ-031,A016,A016-AJ
501866,2025-10-09 23:44:05,100131,1,A004-AD-023,A004,A004-AD
501866,2025-10-09 23:44:05,100001,4,A020-AB-053,A020,A020-AB
501867,2025-10-10 01:25:05,100005,1,A008-AB-013,A008,A008-AB
501867,2025-10-10 01:25:05,100009,1,A001-AB-003,A001,A001-AB
501867,2025-10-10 01:25:05,100020,4,A005-AA-042,A005,A005-AA
501868,2025-10-10 01:44:05,101579,1,A017-AI-033,A017,A017-AI
501868,2025-10-10 01:44:05,100002,3,A017-AJ-033,A017,A017-AJ
501868,2025-10-10 01:44:05,100369,1,A003-AB-043,A003,A003-AB
501868,2025-10-10 01:44:05,100008,3,A011-AH-022,A011,A011-AH
501869,2025-10-10 01:57:05,100130,1,A010-AA-021,A010,A010-AA
501869,2025-10-10 01:57:05,100000,2,A007-AH-042,A007,A007-AH
501870,2025-10-10 02:12:05,101086,4,A007-AB-003,A007,A007-AB
501870,2025-10-10 02:12:05,100010,1,A020-AH-002,A020,A020-AH
501870,2025-10-10 02:12:05,100552,3,A004-AI-042,A004,A004-AI
501871,2025-10-10 05:05:05,101170,1,A013-AB-051,A013,A013-AB
501872,2025-10-10 05:50:05,100055,1,A009-AB-002,A009,A009-AB
501872,2025-10-10 05:50:05,100014,1,A003-AA-053,A003,A003-AA
501873,2025-10-10 05:50:05,100838,1,A007-AA-031,A007,A007-AA
501873,2025-10-10 05:50:05,100171,5,A004-AJ-023,A004,A004-AJ
501873,2025-10-10 05:50:05,100007,1,A011-AF-013,A011,A011-AF
501874,2025-10-10 07:12:05,100220,2,A004-AD-002,A004,A004-AD
501874,2025-10-10 07:12:05,100000,3,A007-AH-042,A007,A007-AH
501874,2025-10-10 07:12:05,100004,2,A010-AF-011,A010,A010-AF
501874,2025-10-10 07:12:05,100004,2,A010-AF-011,A010,A010-AF
501875,2025-10-10 09:39:05,100066,2,A007-AB-051,A007,A007-AB
501875,2025-10-10 09:39:05,100016,3,A019-AH-022,A019,A019-AH
501876,2025-10-10 10:04:05,101857,2,A009-AB-012,A009,A009-AB
501876,2025-10-10 10:04:05,100058,2,A011-AA-022,A011,A011-AA
501876,2025-10-10 10:04:05,100019,2,A015-AE-043,A015,A015-AE
501876,2025-10-10 10:04:05,100005,4,A008-AB-013,A008,A008-AB
501877,2025-10-10 10:12:05,100123,2,A001-AB-042,A001,A001-AB
501877,2025-10-10 10:12:05,100000,1,A007-AH-042,A007,A007-AH
501877,2025-10-10 10:12:05,100555,1,A010-AE-021,A010,A010-AE
501878,2025-10-10 10:16:05,100039,1,A005-AF-023,A005,A005-AF
501878,2025-10-10 10:16:05,100037,1,A007-AE-043,A007,A007-AE
501879,2025-10-10 10:51:05,100043,3,A019-AB-053,A019,A019-AB
501879,2025-10-10 10:51:05,101448,6,A020-AC-011,A020,A020-AC
501879,2025-10-10 10:51:05,100000,2,A007-AH-042,A007,A007-AH
501879,2025-10-10 10:51:05,102536,1,A012-AC-021,A012,A012-AC
501879,2025-10-10 10:51:05,100003,4,A008-AI-022,A008,A008-AI
501880,2025-10-10 11:04:05,100162,2,A017-AG-021,A017,A017-AG
501880,2025-10-10 11:04:05,100004,2,A010-AF-011,A010,A010-AF
501880,2025-10-10 11:04:05,100005,4,A008-AB-013,A008,A008-AB
501881,2025-10-10 11:10:05,100012,1,A017-AF-013,A017,A017-AF
501881,2025-10-10 11:10:05,100352,1,A017-AB-021,A017,A017-AB
501881,2025-10-10 11:10:05,100274,3,A012-AD-002,A012,A012-AD
501882,2025-10-10 11:23:05,100453,1,A018-AJ-002,A018,A018-AJ
501882,2025-10-10 11:23:05,100025,3,A005-AE-053,A005,A005-AE
501883,2025-10-10 12:28:05,101285,2,A002-AC-002,A002,A002-AC
501883,2025-10-10 12:28:05,100262,2,A012-AG-052,A012,A012-AG
501884,2025-10-10 13:07:05,100124,3,A010-AE-052,A010,A010-AE
501884,2025-10-10 13:07:05,100000,1,A007-AH-042,A007,A007-AH
501884,2025-10-10 13:07:05,100297,3,A010-AJ-032,A010,A010-AJ
501884,2025-10-10 13:07:05,100002,2,A017-AJ-033,A017,A017-AJ
501885,2025-10-10 13:15:05,100000,5,A007-AH-042,A007,A007-AH
501885,2025-10-10 13:15:05,100024,2,A018-AJ-043,A018,A018-AJ
501886,2025-10-10 13:33:05,100077,8,A005-AB-031,A005,A005-AB
501887,2025-10-10 13:33:05,100004,2,A010-AF-011,A010,A010-AF
501887,2025-10-10 13:33:05,100005,3,A008-AB-013,A008,A008-AB
501887,2025-10-10 13:33:05,100000,3,A007-AH-042,A007,A007-AH
501887,2025-10-10 13:33:05,100085,1,A018-AI-011,A018,A018-AI
501887,2025-10-10 13:33:05,100007,4,A011-AF-013,A011,A011-AF
501888,2025-10-10 14:05:05,100528,1,A010-AA-031,A010,A010-AA
501888,2025-10-10 14:05:05,100001,1,A020-AB-053,A020,A020-AB
501888,2025-10-10 14:05:05,100053,2,A017-AB-003,A017,A017-AB
501888,2025-10-10 14:05:05,100000,1,A007-AH-042,A007,A007-AH
501889,2025-10-10 14:06:05,100000,1,A007-AH-042,A007,A007-AH
501889,2025-10-10 14:06:05,100137,1,A004-AD-013,A004,A004-AD
501890,2025-10-10 14:15:05,100093,1,A007-AD-043,A007,A007-AD
501891,2025-10-10 15:27:05,100018,2,A006-AJ-013,A006,A006-AJ
501891,2025-10-10 15:27:05,100050,2,A015-AA-021,A015,A015-AA
501891,2025-10-10 15:27:05,100015,2,A011-AA-023,A011,A011-AA
501892,2025-10-10 15:43:05,100110,1,A009-AJ-003,A009,A009-AJ
501893,2025-10-10 16:05:05,100018,2,A006-AJ-013,A006,A006-AJ
501893,2025-10-10 16:05:05,100024,3,A018-AJ-043,A018,A018-AJ
501894,2025-10-10 16:18:05,100000,2,A007-AH-042,A007,A007-AH
501895,2025-10-10 16:47:05,100004,3,A010-AF-011,A010,A010-AF
501895,2025-10-10 16:47:05,100327,1,A011-AB-002,A011,A011-AB
501895,2025-10-10 16:47:05,100057,2,A011-AC-023,A011,A011-AC
501896,2025-10-10 17:20:05,100036,2,A017-AH-043,A017,A017-AH
501897,2025-10-10 17:30:05,100817,2,A018-AJ-023,A018,A018-AJ
501897,2025-10-10 17:30:05,100036,2,A017-AH-043,A017,A017-AH
501897,2025-10-10 17:30:05,100006,1,A012-AE-001,A012,A012-AE
501898,2025-10-10 17:56:05,101814,1,A001-AJ-012,A001,A001-AJ
501898,2025-10-10 17:56:05,100011,2,A002-AE-013,A002,A002-AE
501898,2025-10-10 17:56:05,100333,1,A004-AG-033,A004,A004-AG
501899,2025-10-10 18:02:05,101475,3,A012-AG-002,A012,A012-AG
501899,2025-10-10 18:02:05,100005,5,A008-AB-013,A008,A008-AB
501900,2025-10-10 18:12:05,100000,2,A007-AH-042,A007,A007-AH
501901,2025-10-10 18:28:05,100025,2,A005-AE-053,A005,A005-AE
501902,2025-10-10 18:48:05,100001,3,A020-AB-053,A020,A020-AB
501902,2025-10-10 18:48:05,100024,3,A018-AJ-043,A018,A018-AJ
501903,2025-10-10 18:58:05,100013,1,A005-AA-023,A005,A005-AA
501903,2025-10-10 18:58:05,100008,2,A011-AH-022,A011,A011-AH
501904,2025-10-10 21:05:05,100039,2,A005-AF-023,A005,A005-AF
501904,2025-10-10 21:05:05,100033,4,A014-AG-023,A014,A014-AG
501904,2025-10-10 21:05:05,100002,2,A017-AJ-033,A017,A017-AJ
501905,2025-10-10 21:12:05,100839,3,A006-AB-031,A006,A006-AB
501906,2025-10-10 21:25:05,100270,2,A019-AF-002,A019,A019-AF
501906,2025-10-10 21:25:05,100001,1,A020-AB-053,A020,A020-AB
501906,2025-10-10 21:25:05,100017,1,A003-AE-042,A003,A003-AE
501906,2025-10-10 21:25:05,100698,4,A008-AB-042,A008,A008-AB
501907,2025-10-10 21:53:05,100459,1,A012-AE-031,A012,A012-AE
501907,2025-10-10 21:53:05,100002,3,A017-AJ-033,A017,A017-AJ
501907,2025-10-10 21:53:05,100335,1,A018-AG-031,A018,A018-AG
501907,2025-10-10 21:53:05,100004,1,A010-AF-011,A010,A010-AF
501908,2025-10-10 22:35:05,100003,1,A008-AI-022,A008,A008-AI
501908,2025-10-10 22:35:05,100053,1,A017-AB-003,A017,A017-AB
501909,2025-10-10 23:05:05,100025,1,A005-AE-053,A005,A005-AE
501909,2025-10-10 23:05:05,100113,1,A019-AD-023,A019,A019-AD
501910,2025-10-10 23:42:05,101886,3,A018-AC-031,A018,A018-AC
501910,2025-10-10 23:42:05,100029,1,A007-AE-033,A007,A007-AE
501910,2025-10-10 23:42:05,100501,1,A019-AJ-011,A019,A019-AJ
501910,2025-10-10 23:42:05,100125,5,A016-AH-003,A016,A016-AH
501911,2025-10-11 01:07:05,100864,5,A002-AC-041,A002,A002-AC
501911,2025-10-11 01:07:05,100000,5,A007-AH-042,A007,A007-AH
501911,2025-10-11 01:07:05,100070,1,A016-AD-052,A016,A016-AD
501911,2025-10-11 01:07:05,100067,2,A002-AJ-001,A002,A002-AJ
501912,2025-10-11 01:11:05,100002,3,A017-AJ-033,A017,A017-AJ
501912,2025-10-11 01:11:05,100566,3,A013-AG-043,A013,A013-AG
501912,2025-10-11 01:11:05,100214,2,A001-AE-002,A001,A001-AE
501912,2025-10-11 01:11:05,100664,2,A011-AH-012,A011,A011-AH
501912,2025-10-11 01:11:05,100003,3,A008-AI-022,A008,A008-AI
501912,2025-10-11 01:11:05,100719,2,A017-AE-052,A017,A017-AE
501913,2025-10-11 01:44:05,100117,4,A019-AA-033,A019,A019-AA
501913,2025-10-11 01:44:05,100230,4,A012-AJ-022,A012,A012-AJ
501914,2025-10-11 03:00:05,100018,1,A006-AJ-013,A006,A006-AJ
501914,2025-10-11 03:00:05,101130,2,A017-AA-042,A017,A017-AA
501914,2025-10-11 03:00:05,100002,3,A017-AJ-033,A017,A017-AJ
501914,2025-10-11 03:00:05,100032,5,A001-AJ-041,A001,A001-AJ
501914,2025-10-11 03:00:05,100000,2,A007-AH-042,A007,A007-AH
501915,2025-10-11 03:12:05,100001,2,A020-AB-053,A020,A020-AB
501916,2025-10-11 03:54:05,100007,4,A011-AF-013,A011,A011-AF
501916,2025-10-11 03:54:05,100002,1,A017-AJ-033,A017,A017-AJ
501917,2025-10-11 05:15:05,100001,2,A020-AB-053,A020,A020-AB
501917,2025-10-11 05:15:05,100303,1,A014-AJ-031,A014,A014-AJ
501918,2025-10-11 05:17:05,100651,3,A019-AG-001,A019,A019-AG
501918,2025-10-11 05:17:05,100004,1,A010-AF-011,A010,A010-AF
501919,2025-10-11 05:54:05,100035,4,A013-AE-051,A013,A013-AE
501919,2025-10-11 05:54:05,100006,2,A012-AE-001,A012,A012-AE
501919,2025-10-11 05:54:05,103511,1,A015-AE-033,A015,A015-AE
501920,2025-10-11 06:22:05,100029,2,A007-AE-033,A007,A007-AE
501921,2025-10-11 09:07:05,102875,1,A006-AC-033,A006,A006-AC
501921,2025-10-11 09:07:05,100001,1,A020-AB-053,A020,A020-AB
501921,2025-10-11 09:07:05,100061,2,A008-AB-012,A008,A008-AB
501921,2025-10-11 09:07:05,100835,1,A005-AJ-021,A005,A005-AJ
501921,2025-10-11 09:07:05,100033,7,A014-AG-023,A014,A014-AG
501922,2025-10-11 09:32:05,100335,2,A018-AG-031,A018,A018-AG
501922,2025-10-11 09:32:05,100071,2,A020-AE-023,A020,A020-AE
501922,2025-10-11 09:32:05,100004,4,A010-AF-011,A010,A010-AF
501923,2025-10-11 10:06:05,103494,3,A017-AF-052,A017,A017-AF
501923,2025-10-11 10:06:05,100131,2,A004-AD-023,A004,A004-AD
501923,2025-10-11 10:06:05,100009,1,A001-AB-003,A001,A001-AB
501923,2025-10-11 10:06:05,100117,2,A019-AA-033,A019,A019-AA
501923,2025-10-11 10:06:05,100007,2,A011-AF-013,A011,A011-AF
501924,2025-10-11 10:43:05,100011,2,A002-AE-013,A002,A002-AE
501925,2025-10-11 12:43:05,100000,1,A007-AH-042,A007,A007-AH
501925,2025-10-11 12:43:05,101871,2,A008-AE-003,A008,A008-AE
501925,2025-10-11 12:43:05,100005,3,A008-AB-013,A008,A008-AB
501926,2025-10-11 14:01:05,100000,2,A007-AH-042,A007,A007-AH
501926,2025-10-11 14:01:05,100000,4,A007-AH-042,A007,A007-AH
501927,2025-10-11 16:33:05,100007,2,A011-AF-013,A011,A011-AF
501927,2025-10-11 16:33:05,100005,1,A008-AB-013,A008,A008-AB
501927,2025-10-11 16:33:05,100007,1,A011-AF-013,A011,A011-AF
501928,2025-10-11 16:34:05,100012,2,A017-AF-013,A017,A017-AF
501928,2025-10-11 16:34:05,100004,2,A010-AF-011,A010,A010-AF
501928,2025-10-11 16:34:05,100343,1,A016-AD-021,A016,A016-AD
501928,2025-10-11 16:34:05,100000,1,A007-AH-042,A007,A007-AH
501929,2025-10-11 16:52:05,100479,1,A005-AF-043,A005,A005-AF
501930,2025-10-11 17:02:05,100004,2,A010-AF-011,A010,A010-AF
501931,2025-10-11 17:31:05,100983,3,A013-AB-003,A013,A013-AB
501931,2025-10-11 17:31:05,100000,1,A007-AH-042,A007,A007-AH
501931,2025-10-11 17:31:05,100268,2,A014-AC-051,A014,A014-AC
501931,2025-10-11 17:31:05,100404,1,A018-AE-023,A018,A018-AE
501932,2025-10-11 17:53:05,101885,2,A007-AH-032,A007,A007-AH
501932,2025-10-11 17:53:05,100015,1,A011-AA-023,A011,A011-AA
501932,2025-10-11 17:53:05,100022,1,A017-AC-011,A017,A017-AC
501933,2025-10-11 18:18:05,100098,3,A011-AC-041,A011,A011-AC
501934,2025-10-11 18:30:05,100498,3,A019-AB-023,A019,A019-AB
501934,2025-10-11 18:30:05,100014,3,A003-AA-053,A003,A003-AA
501935,2025-10-11 19:27:05,100021,2,A006-AJ-041,A006,A006-AJ
501935,2025-10-11 19:27:05,100060,2,A011-AB-041,A011,A011-AB
501936,2025-10-11 19:35:05,100001,4,A020-AB-053,A020,A020-AB
501936,2025-10-11 19:35:05,102785,1,A011-AH-042,A011,A011-AH
501936,2025-10-11 19:35:05,100151,1,A020-AA-052,A020,A020-AA
501937,2025-10-11 20:37:05,100005,3,A008-AB-013,A008,A008-AB
501938,2025-10-11 20:40:05,100211,1,A015-AB-011,A015,A015-AB
501938,2025-10-11 20:40:05,100030,3,A003-AA-002,A003,A003-AA
501938,2025-10-11 20:40:05,100037,1,A007-AE-043,A007,A007-AE
501939,2025-10-11 20:40:05,100055,3,A009-AB-002,A009,A009-AB
501939,2025-10-11 20:40:05,100004,3,A010-AF-011,A010,A010-AF
501939,2025-10-11 20:40:05,100004,1,A010-AF-011,A010,A010-AF
501940,2025-10-11 20:50:05,100000,3,A007-AH-042,A007,A007-AH
501940,2025-10-11 20:50:05,100001,1,A020-AB-053,A020,A020-AB
501940,2025-10-11 20:50:05,103386,1,A013-AA-041,A013,A013-AA
501940,2025-10-11 20:50:05,100002,1,A017-AJ-033,A017,A017-AJ
501941,2025-10-11 21:48:05,100011,3,A002-AE-013,A002,A002-AE
501941,2025-10-11 21:48:05,100001,4,A020-AB-053,A020,A020-AB
501941,2025-10-11 21:48:05,101629,1,A004-AE-012,A004,A004-AE
501941,2025-10-11 21:48:05,100010,2,A020-AH-002,A020,A020-AH
501941,2025-10-11 21:48:05,100017,1,A003-AE-042,A003,A003-AE
501942,2025-10-11 22:38:05,100001,2,A020-AB-053,A020,A020-AB
501942,2025-10-11 22:38:05,100813,3,A005-AE-003,A005,A005-AE
501943,2025-10-11 22:40:05,100000,2,A007-AH-042,A007,A007-AH
501943,2025-10-11 22:40:05,103027,1,A017-AF-043,A017,A017-AF
501944,2025-10-11 22:49:05,100702,2,A006-AG-031,A006,A006-AG
501945,2025-10-12 00:04:05,100000,1,A007-AH-042,A007,A007-AH
501945,2025-10-12 00:04:05,100022,2,A017-AC-011,A017,A017-AC
501946,2025-10-12 00:19:05,102888,1,A006-AE-022,A006,A006-AE
501947,2025-10-12 00:40:05,100105,2,A020-AC-032,A020,A020-AC
501947,2025-10-12 00:40:05,100016,1,A019-AH-022,A019,A019-AH
501947,2025-10-12 00:40:05,100066,1,A007-AB-051,A007,A007-AB
501947,2025-10-12 00:40:05,100000,3,A007-AH-042,A007,A007-AH
501948,2025-10-12 00:50:05,100000,3,A007-AH-042,A007,A007-AH
501948,2025-10-12 00:50:05,101261,3,A014-AD-053,A014,A014-AD
501948,2025-10-12 00:50:05,102101,3,A008-AJ-041,A008,A008-AJ
501948,2025-10-12 00:50:05,101140,4,A013-AA-001,A013,A013-AA
501949,2025-10-12 01:06:05,100704,3,A003-AA-022,A003,A003-AA
501949,2025-10-12 01:06:05,100001,1,A020-AB-053,A020,A020-AB
501950,2025-10-12 01:18:05,101381,3,A005-AG-032,A005,A005-AG
501950,2025-10-12 01:18:05,100003,1,A008-AI-022,A008,A008-AI
501951,2025-10-12 03:38:05,100001,2,A020-AB-053,A020,A020-AB
501952,2025-10-12 05:32:05,100000,1,A007-AH-042,A007,A007-AH
501952,2025-10-12 05:32:05,100014,1,A003-AA-053,A003,A003-AA
501952,2025-10-12 05:32:05,100001,2,A020-AB-053,A020,A020-AB
501952,2025-10-12 05:32:05,101612,3,A016-AD-003,A016,A016-AD
501952,2025-10-12 05:32:05,100010,2,A020-AH-002,A020,A020-AH
501953,2025-10-12 06:01:05,100041,3,A019-AE-001,A019,A019-AE
501953,2025-10-12 06:01:05,100011,2,A002-AE-013,A002,A002-AE
501953,2025-10-12 06:01:05,103533,1,A013-AF-033,A013,A013-AF
501953,2025-10-12 06:01:05,100102,2,A012-AI-011,A012,A012-AI
501953,2025-10-12 06:01:05,102946,4,A019-AF-021,A019,A019-AF
501954,2025-10-12 08:12:05,100000,3,A007-AH-042,A007,A007-AH
501954,2025-10-12 08:12:05,100073,3,A008-AA-022,A008,A008-AA
501955,2025-10-12 09:02:05,100003,1,A008-AI-022,A008,A008-AI
501955,2025-10-12 09:02:05,100437,2,A012-AF-002,A012,A012-AF
501955,2025-10-12 09:02:05,100061,1,A008-AB-012,A008,A008-AB
501956,2025-10-12 09:21:05,100000,4,A007-AH-042,A007,A007-AH
501956,2025-10-12 09:21:05,100000,3,A007-AH-042,A007,A007-AH
501957,2025-10-12 09:53:05,100048,1,A014-AD-033,A014,A014-AD
501958,2025-10-12 10:26:05,100004,1,A010-AF-011,A010,A010-AF
501959,2025-10-12 10:28:05,100008,2,A011-AH-022,A011,A011-AH
501959,2025-10-12 10:28:05,100105,5,A020-AC-032,A020,A020-AC
501959,2025-10-12 10:28:05,101414,2,A017-AD-002,A017,A017-AD
501960,2025-10-12 11:04:05,100002,3,A017-AJ-033,A017,A017-AJ
501961,2025-10-12 11:09:05,100002,4,A017-AJ-033,A017,A017-AJ
501962,2025-10-12 11:19:05,100001,2,A020-AB-053,A020,A020-AB
501963,2025-10-12 11:49:05,100001,1,A020-AB-053,A020,A020-AB
501963,2025-10-12 11:49:05,100255,2,A018-AC-003,A018,A018-AC
501964,2025-10-12 12:21:05,100009,1,A001-AB-003,A001,A001-AB
501964,2025-10-12 12:21:05,101437,1,A006-AI-052,A006,A006-AI
501964,2025-10-12 12:21:05,100198,2,A009-AC-002,A009,A009-AC
501965,2025-10-12 12:29:05,100004,4,A010-AF-011,A010,A010-AF
501966,2025-10-12 13:10:05,100000,1,A007-AH-042,A007,A007-AH
501966,2025-10-12 13:10:05,100130,3,A010-AA-021,A010,A010-AA
501966,2025-10-12 13:10:05,100003,1,A008-AI-022,A008,A008-AI
501966,2025-10-12 13:10:05,100000,1,A007-AH-042,A007,A007-AH
501966,2025-10-12 13:10:05,100000,4,A007-AH-042,A007,A007-AH
501967,2025-10-12 13:12:05,100001,2,A020-AB-053,A020,A020-AB
501967,2025-10-12 13:12:05,100149,5,A016-AE-012,A016,A016-AE
501968,2025-10-12 13:18:05,100002,1,A017-AJ-033,A017,A017-AJ
501968,2025-10-12 13:18:05,101001,1,A009-AA-041,A009,A009-AA
501969,2025-10-12 13:34:05,100453,1,A018-AJ-002,A018,A018-AJ
501970,2025-10-12 13:57:05,100043,3,A019-AB-053,A019,A019-AB
501970,2025-10-12 13:57:05,100000,2,A007-AH-042,A007,A007-AH
501971,2025-10-12 14:36:05,100046,1,A017-AF-003,A017,A017-AF
501972,2025-10-12 14:38:05,100146,1,A007-AD-003,A007,A007-AD
501972,2025-10-12 14:38:05,100013,6,A005-AA-023,A005,A005-AA
501973,2025-10-12 15:43:05,100000,1,A007-AH-042,A007,A007-AH
501973,2025-10-12 15:43:05,100012,3,A017-AF-013,A017,A017-AF
501973,2025-10-12 15:43:05,100000,5,A007-AH-042,A007,A007-AH
501973,2025-10-12 15:43:05,100573,2,A007-AB-011,A007,A007-AB
501973,2025-10-12 15:43:05,100003,2,A008-AI-022,A008,A008-AI
501974,2025-10-12 16:02:05,100025,1,A005-AE-053,A005,A005-AE
501974,2025-10-12 16:02:05,100000,1,A007-AH-042,A007,A007-AH
501974,2025-10-12 16:02:05,100006,1,A012-AE-001,A012,A012-AE
501975,2025-10-12 16:08:05,100000,1,A007-AH-042,A007,A007-AH
501975,2025-10-12 16:08:05,100000,2,A007-AH-042,A007,A007-AH
501975,2025-10-12 16:08:05,100017,1,A003-AE-042,A003,A003-AE
501975,2025-10-12 16:08:05,100006,4,A012-AE-001,A012,A012-AE
501975,2025-10-12 16:08:05,100030,1,A003-AA-002,A003,A003-AA
501976,2025-10-12 17:00:05,100007,1,A011-AF-013,A011,A011-AF
501977,2025-10-12 17:11:05,100003,1,A008-AI-022,A008,A008-AI
501977,2025-10-12 17:11:05,100037,3,A007-AE-043,A007,A007-AE
501978,2025-10-12 17:24:05,100007,1,A011-AF-013,A011,A011-AF
501979,2025-10-12 18:14:05,100127,3,A020-AG-053,A020,A020-AG
501979,2025-10-12 18:14:05,100005,1,A008-AB-013,A008,A008-AB
501979,2025-10-12 18:14:05,100315,2,A012-AB-023,A012,A012-AB
501979,2025-10-12 18:14:05,102529,1,A020-AG-051,A020,A020-AG
501980,2025-10-12 18:26:05,100000,1,A007-AH-042,A007,A007-AH
501980,2025-10-12 18:26:05,102364,2,A002-AA-023,A002,A002-AA
501980,2025-10-12 18:26:05,100028,1,A014-AI-003,A014,A014-AI
501980,2025-10-12 18:26:05,100065,3,A018-AD-012,A018,A018-AD
501980,2025-10-12 18:26:05,100000,3,A007-AH-042,A007,A007-AH
501980,2025-10-12 18:26:05,100022,1,A017-AC-011,A017,A017-AC
501981,2025-10-12 19:09:05,100004,2,A010-AF-011,A010,A010-AF
501981,2025-10-12 19:09:05,100345,2,A010-AJ-022,A010,A010-AJ
501981,2025-10-12 19:09:05,100376,1,A014-AB-012,A014,A014-AB
501981,2025-10-12 19:09:05,100002,5,A017-AJ-033,A017,A017-AJ
501982,2025-10-12 19:09:05,100004,2,A010-AF-011,A010,A010-AF
501983,2025-10-12 19:29:05,100000,3,A007-AH-042,A007,A007-AH
501983,2025-10-12 19:29:05,100197,1,A011-AB-012,A011,A011-AB
501984,2025-10-12 19:50:05,100020,3,A005-AA-042,A005,A005-AA
501985,2025-10-12 20:17:05,100157,1,A007-AG-031,A007,A007-AG
501986,2025-10-12 20:49:05,100401,1,A006-AI-031,A006,A006-AI
501987,2025-10-12 21:24:05,100373,2,A017-AD-012,A017,A017-AD
501987,2025-10-12 21:24:05,100004,1,A010-AF-011,A010,A010-AF
